qseqid;sseqid;pident;length;mismatch;gapopen;qstart;qend;sstart;send;evalue;bitscore
cluster_11566;sp|Q9VFP2|RDX_DROME;24.000;150;103;4;526;107;644;792;2.23e-04;42.7
cluster_11566;sp|Q9VFP2|RDX_DROME;23.684;152;105;4;1659;1234;644;794;6.57e-04;41.2
cluster_11569;sp|Q9V3P0|PRDX1_DROME;65.263;190;66;0;1360;791;2;191;9.52e-91;275
cluster_11573;sp|Q9W485|INT6_DROME;43.333;30;17;0;1182;1271;874;903;1.4;30.0
cluster_11575;sp|Q9VHR8|DPP3_DROME;24.719;89;63;2;472;729;518;605;0.51;31.2
cluster_11578;sp|P16371|GROU_DROME;58.333;24;10;0;299;228;185;208;2.3;28.9
cluster_11579;sp|Q03376|BAR3_CHITE;29.670;91;59;1;651;923;528;613;0.049;34.7
cluster_11579;sp|Q03376|BAR3_CHITE;33.929;56;34;1;708;875;1107;1159;0.48;31.6
cluster_11579;sp|Q03376|BAR3_CHITE;31.034;87;51;3;687;947;1340;1417;3.2;28.9
cluster_11579;sp|Q03376|BAR3_CHITE;30.508;59;38;1;702;878;927;982;8.5;27.7
cluster_11580;sp|Q1HR47|EIF3F_AEDAE;66.780;295;86;2;307;1191;3;285;2.56e-133;386
cluster_11583;sp|Q9V452|CHRC_DROME;43.158;95;49;3;373;642;6;100;1.18e-14;70.1
cluster_11587;sp|Q86BN8|PTPM1_DROME;23.000;100;64;2;743;1003;77;176;0.23;31.2
cluster_11589;sp|Q02427|RBP1_DROME;83.951;81;13;0;1190;948;1;81;1.26e-43;148
cluster_11590;sp|B4LQ21|LIS1_DROVI;40.594;101;60;0;648;950;309;409;2.65e-17;82.4
cluster_11590;sp|B4LQ21|LIS1_DROVI;20.755;318;198;9;459;1325;107;399;4.66e-14;72.4
cluster_11590;sp|B4LQ21|LIS1_DROVI;20.106;189;133;5;720;1259;102;281;2.75e-08;54.3
cluster_11590;sp|B4LQ21|LIS1_DROVI;28.829;111;71;1;492;824;307;409;1.78e-06;48.5
cluster_11590;sp|B4LQ21|LIS1_DROVI;19.355;279;188;6;453;1223;147;410;4.89e-05;44.3
cluster_11592;sp|Q29FC9|OTU1_DROPS;47.887;355;144;4;1803;862;4;358;1.42e-105;325
cluster_11595;sp|P48601|PRS4_DROME;52.733;311;147;0;1308;376;120;430;2.41e-118;355
cluster_11597;sp|P04388|RAS2_DROME;84.302;172;27;0;298;813;4;175;7.68e-90;280
cluster_11599;sp|Q17GZ9|ARP5_AEDAE;50.302;662;305;8;13;1965;1;649;0.0;620
cluster_11603;sp|Q9W332|CUBN_DROME;26.627;169;80;9;1799;1371;213;363;9.82e-07;51.2
cluster_11603;sp|Q9W332|CUBN_DROME;31.200;125;68;8;1745;1386;206;317;1.44e-04;43.9
cluster_11604;sp|A1Z8P9|TPR_DROME;32.812;64;34;2;400;588;42;97;1.5;29.6
cluster_11605;sp|P35381|ATPA_DROME;36.585;41;24;1;109;225;313;353;7.4;26.2
cluster_11608;sp|B5U2W0|VSP_BOMIG;47.765;358;166;7;184;1227;6;352;3.49e-102;307
cluster_11609;sp|P46507|PRS6B_MANSE;91.866;418;31;2;252;1505;1;415;0.0;747
cluster_11610;sp|Q9W5U2|CHI10_DROME;27.273;77;52;2;1836;1615;697;772;0.004;38.9
cluster_11610;sp|Q9W5U2|CHI10_DROME;26.562;64;46;1;1812;1621;881;943;5.5;28.9
cluster_11611;sp|Q9VMR8|TOTM_DROME;35.556;45;27;1;248;382;61;103;0.89;28.9
cluster_11613;sp|Q9NHV9|VAV_DROME;28.440;218;141;6;2217;2864;217;421;1.50e-16;84.3
cluster_11614;sp|Q9V399|CP303_DROME;40.541;37;20;1;1346;1456;358;392;7.2;27.7
cluster_11616;sp|Q178A5|UFC1_AEDAE;88.554;166;19;0;256;753;1;166;4.62e-111;320
cluster_11618;sp|P29520|EF1A_BOMMO;29.921;381;211;10;306;1313;2;371;1.07e-34;135
cluster_11619;sp|P36179|2AAA_DROME;26.630;184;132;2;192;740;131;312;8.68e-10;57.8
cluster_11624;sp|P43517|CHA7_LYMDI;27.059;85;57;2;534;286;58;139;1.3;28.5
cluster_11627;sp|Q9W4E2|NBEA_DROME;38.298;47;27;1;580;440;993;1037;6.6;26.6
cluster_11628;sp|Q9Y105|SYQ_DROME;34.211;76;47;1;356;138;40;115;0.001;42.4
cluster_11632;sp|P18289|JRA_DROME;41.860;258;115;8;270;1034;57;282;4.77e-41;150
cluster_11634;sp|P35500|SCNA_DROME;36.667;30;14;1;853;779;1976;2005;2.6;28.9
cluster_11636;sp|Q9VJ87|CWC22_DROME;28.750;80;41;2;711;520;767;846;2.7;30.0
cluster_11638;sp|O96790|DPGN_DIPMA;41.304;46;25;1;367;230;244;287;2.97e-04;39.3
cluster_11638;sp|O96790|DPGN_DIPMA;42.308;52;27;2;379;227;297;346;0.009;35.0
cluster_11638;sp|O96790|DPGN_DIPMA;51.515;33;14;1;361;263;25;55;0.075;32.0
cluster_11638;sp|O96790|DPGN_DIPMA;51.515;33;14;1;361;263;137;167;0.092;32.0
cluster_11638;sp|O96790|DPGN_DIPMA;51.852;27;13;0;355;275;78;104;0.75;28.9
cluster_11638;sp|O96790|DPGN_DIPMA;41.860;43;24;1;355;230;190;232;1.7;28.1
cluster_11641;sp|P12613|TCPA_DROME;34.701;536;319;8;123;1661;12;539;1.38e-89;291
cluster_11642;sp|Q94516|AT5F1_DROME;67.476;206;67;0;192;809;34;239;9.89e-101;300
cluster_11643;sp|Q9V5C6|PSA3_DROME;61.660;253;95;2;946;191;1;252;1.48e-107;313
cluster_11645;sp|P92208|JNK_DROME;86.667;360;48;0;499;1578;10;369;0.0;662
cluster_11646;sp|B4Q865|PESC_DROSI;56.876;589;237;5;2344;626;2;589;0.0;591
cluster_11646;sp|B4Q865|PESC_DROSI;76.923;39;9;0;2548;2432;178;216;8.72e-14;73.6
cluster_11649;sp|Q9VN91|MORN4_DROME;35.000;100;63;2;1333;1037;55;153;3.02e-10;58.2
cluster_11649;sp|Q9VN91|MORN4_DROME;40.789;76;45;0;1375;1148;64;139;2.50e-09;55.5
cluster_11649;sp|Q9VN91|MORN4_DROME;31.915;94;50;4;1183;908;46;127;0.020;35.0
cluster_11649;sp|Q9VN91|MORN4_DROME;34.000;50;31;2;1039;896;59;108;1.9;28.9
cluster_11650;sp|P0CH47|PA1_VESMG;35.294;51;28;2;1629;1769;64;113;0.79;30.8
cluster_11652;sp|Q9V3A4|CSUP_DROME;41.026;39;22;1;369;482;118;156;2.5;28.5
cluster_11653;sp|Q9V6U9|MECR_DROME;23.794;311;197;13;2159;1272;36;321;1.03e-07;53.9
cluster_11655;sp|A8DYP0|OBSCN_DROME;31.579;57;35;2;1133;1291;1287;1343;8.7;28.5
cluster_11659;sp|Q9V3J8|WDS_DROME;23.171;164;99;3;1189;1656;73;217;7.65e-05;44.3
cluster_11659;sp|Q9V3J8|WDS_DROME;19.149;282;179;9;115;828;73;349;0.014;37.0
cluster_11659;sp|Q9V3J8|WDS_DROME;24.038;104;73;2;1264;1572;176;274;0.017;36.6
cluster_11659;sp|Q9V3J8|WDS_DROME;26.087;69;51;0;1468;1674;71;139;0.86;31.2
cluster_11661;sp|O97397|CATLL_PHACE;26.415;318;173;15;293;1201;44;315;5.51e-20;89.7
cluster_11662;sp|B2D0J5|EST6_APIME;37.100;531;305;13;86;1615;28;550;8.56e-107;333
cluster_11663;sp|A6P3B2|FMRF_MUSDO;35.833;120;68;1;512;844;239;358;4.93e-10;58.2
cluster_11663;sp|A6P3B2|FMRF_MUSDO;31.868;182;117;5;302;844;196;371;4.49e-09;55.1
cluster_11663;sp|A6P3B2|FMRF_MUSDO;37.931;116;69;3;512;859;194;306;2.85e-08;52.8
cluster_11663;sp|A6P3B2|FMRF_MUSDO;35.833;120;75;2;497;856;212;329;3.67e-08;52.4
cluster_11663;sp|A6P3B2|FMRF_MUSDO;28.205;78;56;0;429;196;244;321;0.013;35.4
cluster_11663;sp|A6P3B2|FMRF_MUSDO;27.848;79;57;0;717;481;244;322;0.10;32.3
cluster_11663;sp|A6P3B2|FMRF_MUSDO;28.000;75;54;0;705;481;236;310;0.15;32.0
cluster_11663;sp|A6P3B2|FMRF_MUSDO;25.275;91;68;0;609;337;244;334;0.18;31.6
cluster_11663;sp|A6P3B2|FMRF_MUSDO;24.242;99;75;0;561;265;236;334;0.25;31.2
cluster_11663;sp|A6P3B2|FMRF_MUSDO;26.374;91;67;0;753;481;244;334;0.26;31.2
cluster_11663;sp|A6P3B2|FMRF_MUSDO;24.176;91;69;0;573;301;244;334;0.47;30.4
cluster_11663;sp|A6P3B2|FMRF_MUSDO;24.176;91;69;0;645;373;244;334;0.91;29.6
cluster_11663;sp|A6P3B2|FMRF_MUSDO;25.882;85;63;0;783;529;246;330;1.8;28.5
cluster_11663;sp|A6P3B2|FMRF_MUSDO;24.468;94;71;0;825;544;244;337;5.2;26.9
cluster_11664;sp|O76217|PE1_ANOGA;40.000;45;27;0;154;288;107;151;3.06e-06;45.4
cluster_11664;sp|O76217|PE1_ANOGA;46.512;43;22;1;160;288;36;77;1.73e-05;43.1
cluster_11666;sp|Q9W1C9|PEB3_DROME;35.135;111;70;1;459;127;18;126;8.09e-19;77.0
cluster_11668;sp|Q26457|LA_AEDAL;47.097;310;155;5;1286;375;43;349;1.37e-82;261
cluster_11670;sp|Q0KHQ5|TAO_DROME;81.948;349;63;0;4950;3904;3;351;0.0;642
cluster_11670;sp|Q0KHQ5|TAO_DROME;69.600;500;151;1;3777;2281;540;1039;0.0;610
cluster_11676;sp|Q9VNT5|TRXR2_DROME;30.556;36;25;0;225;332;364;399;7.5;25.8
cluster_11677;sp|P37276|DYHC_DROME;27.759;3552;2269;83;10111;113;1160;4633;0.0;1269
cluster_11677;sp|P37276|DYHC_DROME;20.721;222;158;5;12589;11960;538;753;0.47;35.4
cluster_11678;sp|Q9Y1B2|ORC6_DROME;31.551;187;120;3;913;368;5;188;1.11e-25;102
cluster_11679;sp|P40657|SOX15_DROME;33.333;51;34;0;591;439;228;278;1.6;28.5
cluster_11683;sp|Q59E55|NAB_DROME;66.667;102;32;1;3;302;329;430;3.32e-39;150
cluster_11683;sp|Q59E55|NAB_DROME;72.000;25;7;0;999;1073;584;608;8.23e-04;40.8
cluster_11686;sp|Q9VQ62|NPC2_DROME;30.172;116;76;3;116;454;34;147;1.92e-10;56.2
cluster_11687;sp|Q29L39|POE_DROPS;36.842;38;24;0;309;422;275;312;6.3;26.2
cluster_11689;sp|P35501|ESTE_MYZPE;32.088;455;276;13;1463;147;110;547;2.38e-46;167
cluster_11690;sp|B7YZT2|FIS1_DROME;53.719;121;54;2;138;497;1;120;2.04e-38;133
cluster_11693;sp|A9ZSY3|TRET1_BOMMO;33.613;357;225;3;3082;2012;140;484;3.14e-47;176
cluster_11694;sp|P07735|GPDA_DROVI;31.429;35;24;0;806;702;36;70;7.9;27.3
cluster_11695;sp|B4K4M0|HH_DROMO;34.211;38;24;1;242;132;29;66;5.6;26.9
cluster_11696;sp|Q17DI7|MED31_AEDAE;80.189;106;18;1;939;622;11;113;5.22e-56;182
cluster_11697;sp|O16140|TOP2_BOMMO;36.207;58;30;1;375;548;1190;1240;7.1;27.3
cluster_11698;sp|Q24368|ISWI_DROME;41.135;564;243;14;891;2561;120;601;6.60e-129;414
cluster_11699;sp|Q9W1V3|FBRL_DROME;91.064;235;21;0;1201;497;109;343;7.90e-156;449
cluster_11700;sp|Q24311|CUL1_DROME;30.189;53;35;1;664;816;425;477;0.71;31.2
cluster_11701;sp|P05205|HP1_DROME;44.118;204;96;3;1417;860;3;206;4.61e-46;159
cluster_11703;sp|Q9VPT8|CPSF4_DROME;29.126;103;62;4;1497;1192;28;120;0.021;35.8
cluster_11703;sp|Q9VPT8|CPSF4_DROME;32.051;78;49;2;1434;1204;70;144;0.38;32.0
cluster_11705;sp|Q9V853|SMUF1_DROME;38.095;42;25;1;469;344;88;128;1.5;28.5
cluster_11708;sp|Q03168|ASPP_AEDAE;67.095;389;122;2;1939;782;2;387;0.0;524
cluster_11709;sp|Q17GR9|CIAO1_AEDAE;23.810;63;48;0;459;647;188;250;2.6;28.5
cluster_11710;sp|Q24210|CSKP_DROME;33.065;620;317;11;3446;1680;346;898;4.70e-97;329
cluster_11711;sp|P16621|LAR_DROME;43.478;23;13;0;252;320;963;985;7.7;26.2
cluster_11712;sp|Q9V637|PSMF1_DROME;38.222;225;115;7;1000;356;13;223;1.93e-35;129
cluster_11713;sp|B4Q354|EIF3I_DROSI;29.936;314;189;8;2487;1630;3;313;1.18e-33;130
cluster_11715;sp|P56561|CUD5_LOCMI;98.214;56;1;0;823;990;25;80;1.86e-32;115
cluster_11717;sp|Q9VYY9|EVI5_DROME;44.015;259;137;4;1019;252;109;362;3.63e-66;221
cluster_11718;sp|P26308|GBB1_DROME;92.059;340;27;0;237;1256;1;340;0.0;661
cluster_11720;sp|P32234|128UP_DROME;28.169;71;42;2;2116;2319;268;332;4.8;29.3
cluster_11721;sp|Q9VS29|DSCL_DROME;45.918;392;200;6;9;1160;259;646;1.35e-104;337
cluster_11721;sp|Q9VS29|DSCL_DROME;26.158;367;223;15;9;1013;541;891;2.85e-15;76.3
cluster_11721;sp|Q9VS29|DSCL_DROME;23.953;430;255;23;9;1160;53;456;1.36e-12;68.2
cluster_11721;sp|Q9VS29|DSCL_DROME;24.062;320;204;10;153;1022;681;991;1.83e-09;58.2
cluster_11721;sp|Q9VS29|DSCL_DROME;28.467;137;92;4;3;410;1332;1463;6.40e-05;43.9
cluster_11721;sp|Q9VS29|DSCL_DROME;22.857;175;95;7;543;992;50;209;0.001;39.7
cluster_11722;sp|Q29DY1|KLP68_DROPS;47.966;713;323;13;163;2193;11;711;0.0;582
cluster_11723;sp|O61345|PENG_DROME;46.875;32;16;1;445;540;423;453;0.63;31.2
cluster_11725;sp|P61210|ARF1_LOCMI;34.737;190;110;3;138;701;1;178;2.40e-34;123
cluster_11726;sp|Q9VLQ1|ALG5_DROME;65.763;295;88;4;246;1118;33;318;3.46e-135;390
cluster_11727;sp|Q9VTE0|BL1S2_DROME;30.769;65;42;1;388;203;71;135;1.4;28.1
cluster_11728;sp|Q9V7A7|GPAN1_DROME;37.037;54;34;0;3035;3196;235;288;0.008;38.9
cluster_11729;sp|Q9VCY3|CSN6_DROME;70.318;283;83;1;461;1306;56;338;1.96e-148;429
cluster_11730;sp|Q24317|PRI1_DROME;51.559;417;190;6;1415;198;17;432;6.30e-159;456
cluster_11731;sp|Q9VUN3|RANL_DROME;32.051;78;41;3;501;719;13;83;0.57;30.8
cluster_11732;sp|O77086|C3G_DROME;50.612;245;86;7;139;813;325;554;7.11e-52;181
cluster_11734;sp|E2AZE8|DIUX_CAMFO;64.000;50;17;1;315;169;43;92;2.93e-13;61.2
cluster_11737;sp|Q9W0P5|GALE_DROME;61.494;174;66;1;1504;983;5;177;2.18e-69;226
cluster_11738;sp|A1ZA47|ZASP_DROME;36.923;65;36;2;3402;3581;305;369;0.14;35.0
cluster_11739;sp|Q9VAH9|INT11_DROME;81.040;596;111;1;261;2042;1;596;0.0;1034
cluster_11740;sp|Q9N6P4|FZO_DROSI;30.000;50;30;1;93;227;40;89;0.44;31.2
cluster_11741;sp|Q9VNA5|PSB4_DROME;48.325;209;107;1;739;116;60;268;2.16e-71;220
cluster_11742;sp|Q9VZH2|MAS_DROME;94.378;249;14;0;1167;421;799;1047;2.09e-160;494
cluster_11742;sp|Q9VZH2|MAS_DROME;53.333;120;49;1;1707;1369;455;574;7.81e-26;113
cluster_11742;sp|Q9VZH2|MAS_DROME;72.881;59;16;0;2378;2554;31;89;2.89e-20;95.1
cluster_11742;sp|Q9VZH2|MAS_DROME;51.020;49;23;1;2184;2038;188;235;1.07e-06;51.2
cluster_11742;sp|Q9VZH2|MAS_DROME;53.125;32;15;0;1887;1792;344;375;1.17e-04;44.3
cluster_11742;sp|Q9VZH2|MAS_DROME;85.000;20;3;0;1215;1156;673;692;0.011;37.7
cluster_11743;sp|P52485|UBCD2_DROME;31.429;35;24;0;385;489;140;174;2.6;26.9
cluster_11744;sp|Q8MSS1|LVA_DROME;47.826;23;12;0;1250;1182;2439;2461;6.0;29.6
cluster_11746;sp|Q9VI75|PICAL_DROME;50.949;316;142;3;1501;587;5;318;9.30e-101;313
cluster_11747;sp|Q7PR38|ASSY_ANOGA;59.506;405;164;0;1368;154;3;407;0.0;528
cluster_11750;sp|Q9VHS4|OR85A_DROME;24.138;58;44;0;462;635;291;348;5.2;26.9
cluster_11751;sp|Q9V831|APC10_DROME;31.373;51;28;1;616;464;14;57;1.5;28.1
cluster_11752;sp|Q9VCE9|UBS3A_DROME;40.741;27;16;0;658;578;133;159;2.1;28.5
cluster_11753;sp|Q9VM75|HEAT1_DROME;39.535;43;26;0;400;272;1352;1394;0.40;32.3
cluster_11754;sp|P11584|ITBX_DROME;33.333;48;29;1;298;432;698;745;9.4;28.1
cluster_11755;sp|Q16VD3|LIG_AEDAE;50.955;314;120;15;3050;2136;949;1237;2.19e-67;249
cluster_11755;sp|Q16VD3|LIG_AEDAE;43.119;109;58;3;5630;5316;43;151;4.48e-17;86.7
cluster_11755;sp|Q16VD3|LIG_AEDAE;55.172;58;23;3;4265;4092;530;584;5.59e-11;66.6
cluster_11755;sp|Q16VD3|LIG_AEDAE;45.614;57;20;3;4943;4788;298;348;2.68e-05;48.1
cluster_11756;sp|Q9V813|MTAP_DROME;22.807;114;59;4;629;336;40;140;4.8;26.6
cluster_11757;sp|Q24459|PCL_DROME;34.602;289;159;6;943;83;432;692;6.89e-50;176
cluster_11761;sp|Q9VYY9|EVI5_DROME;26.087;92;64;3;2090;1815;271;358;0.72;32.0
cluster_11762;sp|O62621|COPB2_DROME;24.842;793;496;22;85;2328;10;747;3.56e-71;256
cluster_11762;sp|O62621|COPB2_DROME;26.442;208;107;4;76;561;49;256;1.87e-18;90.5
cluster_11762;sp|O62621|COPB2_DROME;26.531;49;33;1;73;210;220;268;4.6;30.4
cluster_11763;sp|P07207|NOTCH_DROME;27.689;1636;747;87;2269;6945;61;1337;1.10e-78;290
cluster_11763;sp|P07207|NOTCH_DROME;26.643;1719;828;89;328;5289;101;1451;7.29e-77;284
cluster_11763;sp|P07207|NOTCH_DROME;26.018;1695;816;83;490;5298;67;1415;6.89e-73;271
cluster_11763;sp|P07207|NOTCH_DROME;27.324;1237;603;59;3346;6978;67;1033;5.30e-61;231
cluster_11763;sp|P07207|NOTCH_DROME;29.111;450;225;21;5587;6936;52;407;2.25e-21;101
cluster_11763;sp|P07207|NOTCH_DROME;31.579;152;75;8;6502;6948;54;179;6.16e-04;43.9
cluster_11765;sp|Q0KHY3|MESH_DROME;26.316;57;41;1;1039;1206;1156;1212;2.3;29.3
cluster_11768;sp|P13368|7LESS_DROME;26.230;305;184;13;139;939;220;521;8.49e-15;74.3
cluster_11768;sp|P13368|7LESS_DROME;24.000;125;85;4;553;918;1753;1870;0.050;34.3
cluster_11769;sp|Q5LJP9|ASND1_DROME;20.172;580;337;22;196;1629;1;556;0.006;38.1
cluster_11771;sp|P13496|DCTN1_DROME;22.905;179;106;6;640;1113;806;973;2.3;29.6
cluster_11772;sp|Q9VFP2|RDX_DROME;40.217;92;54;1;244;516;657;748;3.18e-15;74.7
cluster_11773;sp|Q24270|CAC1D_DROME;50.000;24;12;0;122;51;1323;1346;5.4;29.3
cluster_11774;sp|Q9NGC3|CEG1A_DROME;43.750;32;18;0;212;307;948;979;0.39;29.6
cluster_11775;sp|Q9VKM1|PIWI_DROME;44.118;34;18;1;533;435;440;473;3.0;29.6
cluster_11776;sp|Q9N658|GFI1_DROME;52.174;23;11;0;767;835;88;110;8.4;27.3
cluster_11777;sp|Q9NFP1|VNNL1_DROME;47.619;21;11;0;229;167;111;131;2.1;30.0
cluster_11778;sp|Q9VS46|RINT1_DROME;32.692;52;30;2;499;648;230;278;8.3;26.6
cluster_11780;sp|Q9VQE5|PSB2_DROME;27.108;166;109;3;894;421;5;166;2.15e-12;64.7
cluster_11781;sp|P52295|IMA_DROME;46.704;531;267;5;1888;3465;3;522;1.92e-132;424
cluster_11782;sp|P11734|CU08_LOCMI;62.500;64;24;0;662;471;57;120;3.73e-21;85.5
cluster_11784;sp|Q9VHG4|RENR_DROME;33.962;318;192;6;324;1265;17;320;1.75e-41;152
cluster_11786;sp|Q9VUX2|MIB_DROME;37.838;37;23;0;373;263;804;840;0.12;32.7
cluster_11789;sp|Q9VD09|PINTA_DROME;22.407;241;169;6;1283;576;20;247;1.90e-08;54.3
cluster_11791;sp|Q8IMN5|GR98D_DROME;24.000;50;38;0;47;196;360;409;4.8;27.7
cluster_11795;sp|P24014|SLIT_DROME;27.869;183;130;1;331;879;71;251;2.02e-04;43.9
cluster_11795;sp|P24014|SLIT_DROME;25.373;134;97;2;337;735;543;674;4.8;29.6
cluster_11797;sp|Q7Q6A7|KMO_ANOGA;28.302;106;67;4;1276;980;24;127;0.006;37.7
cluster_11800;sp|Q7KUT2|LONM_DROME;72.597;697;183;3;2182;110;296;990;0.0;978
cluster_11800;sp|Q7KUT2|LONM_DROME;64.912;114;39;1;2710;2369;81;193;1.37e-41;164
cluster_11802;sp|M9PFN0|HZG_DROME;28.205;78;38;2;1300;1118;112;188;2.8;29.3
cluster_11803;sp|A1ZAI5|FACR1_DROME;37.888;483;299;1;1572;124;119;600;3.33e-119;369
cluster_11804;sp|P12646|G6PD_DROME;36.585;41;25;1;536;414;64;103;6.6;28.1
cluster_11806;sp|Q9VVY3|GBS76_DROME;58.636;220;71;2;1625;2284;433;632;1.12e-78;270
cluster_11806;sp|Q9VVY3|GBS76_DROME;52.941;34;12;1;266;355;21;54;0.015;37.7
cluster_11807;sp|Q7KSC4|MPC1_DROME;30.952;84;58;0;406;657;24;107;2.93e-07;47.8
cluster_11809;sp|Q9VTZ6|PMM_DROME;38.095;42;26;0;3503;3378;55;96;0.85;32.0
cluster_11810;sp|P48605|TCPG_DROME;79.252;535;100;4;69;1661;1;528;0.0;866
cluster_11811;sp|Q9VZF4|FBXW7_DROME;37.500;48;29;1;98;241;892;938;0.025;36.2
cluster_11812;sp|Q5ECE3|LOPAP_LONON;26.846;149;91;6;661;218;24;155;3.43e-05;42.0
cluster_11814;sp|Q00168|KCC2A_DROME;36.431;269;162;4;4293;3511;14;281;4.98e-48;179
cluster_11815;sp|P55935|RS9_DROME;36.170;47;25;2;886;1026;15;56;4.1;27.7
cluster_11816;sp|Q25188|OAR_HELVI;28.261;92;41;4;907;644;69;139;4.0;28.5
cluster_11818;sp|P05661|MYSA_DROME;64.865;37;13;0;289;399;296;332;9.40e-10;59.7
cluster_11819;sp|Q8SYG2|CSN3_DROME;41.379;29;17;0;560;474;94;122;1.7;29.3
cluster_11821;sp|P18106|FER_DROME;30.612;98;51;3;1671;1384;1058;1140;0.062;35.4
cluster_11824;sp|P16914|ELAV_DROME;46.512;86;45;1;587;333;396;481;5.55e-14;70.1
cluster_11824;sp|P16914|ELAV_DROME;37.313;67;41;1;578;381;246;312;6.52e-08;52.0
cluster_11824;sp|P16914|ELAV_DROME;30.435;92;51;2;572;336;149;240;5.21e-07;48.9
cluster_11827;sp|Q9VYH3|PEPE_DROME;30.612;49;33;1;1313;1167;28;75;0.93;30.8
cluster_11830;sp|Q9VF08|TIM16_DROME;67.544;114;32;2;852;520;1;112;4.41e-32;115
cluster_11831;sp|O76206|RIFK_DROME;33.333;57;34;2;285;452;69;122;1.4;28.9
cluster_11832;sp|B1A4F7|VDDP4_VESVU;31.250;48;32;1;827;687;352;399;0.93;30.8
cluster_11834;sp|C0HKU1|ITGL_AGRIP;31.667;60;39;1;773;952;68;125;1.4;30.8
cluster_11835;sp|P08724|BAR1_CHIPA;27.143;70;51;0;397;188;47;116;1.3;28.9
cluster_11836;sp|Q9VBV3|TAKT_DROME;32.642;193;124;3;248;811;54;245;1.44e-30;117
cluster_11837;sp|Q7K4B3|ELP2_DROME;37.500;72;36;5;459;665;30;95;0.64;30.0
cluster_11838;sp|Q8IGJ0|EFR3_DROME;52.425;866;330;17;2911;377;30;834;0.0;773
cluster_11839;sp|P0CY46|EGFR_APIME;28.235;85;53;3;354;590;239;321;2.3;30.0
cluster_11840;sp|Q9V3C1|VHL_DROME;28.986;138;87;3;381;776;26;158;7.68e-09;53.5
cluster_11842;sp|B3M1F2|CRBN_DROAN;25.000;84;58;1;969;1220;294;372;0.40;32.7
cluster_11843;sp|Q9V7S5|PICO_DROME;33.542;480;302;6;43;1464;35;503;1.13e-90;286
cluster_11846;sp|Q7QGS3|NUBP2_ANOGA;35.242;227;131;6;551;1198;35;256;1.19e-28;112
cluster_11848;sp|Q9VMY1|RM24_DROME;37.037;27;17;0;502;582;216;242;7.2;26.9
cluster_11849;sp|O97394|SDK_DROME;34.091;44;22;1;766;635;1817;1853;6.1;27.7
cluster_11850;sp|Q1HRV8|ELVL1_AEDAE;45.522;268;134;5;312;1097;1;262;4.85e-70;234
cluster_11851;sp|Q4V5R4|POLYP_DROME;23.050;282;181;8;2060;1287;68;337;0.11;34.3
cluster_11853;sp|A1ZAJ2|KIF1A_DROME;28.704;108;66;4;484;795;1529;1629;2.3;28.9
cluster_11855;sp|P18431|SGG_DROME;75.225;444;54;3;4416;3088;1;389;0.0;671
cluster_11856;sp|Q9V4U7|C6A14_DROME;42.318;371;198;6;1159;74;145;508;2.77e-95;296
cluster_11858;sp|Q9VFL5|SYMM_DROME;24.242;528;336;15;2374;854;22;506;2.30e-30;126
cluster_11862;sp|Q8MP06|SNO1_TYRJA;31.139;395;258;5;1232;75;52;441;1.34e-71;233
cluster_11863;sp|P24014|SLIT_DROME;28.718;195;127;4;1761;1189;73;259;1.72e-11;66.2
cluster_11863;sp|P24014|SLIT_DROME;25.112;223;114;6;1770;1105;736;906;1.28e-09;60.1
cluster_11863;sp|P24014|SLIT_DROME;23.636;275;165;8;1761;952;319;553;4.93e-06;48.5
cluster_11863;sp|P24014|SLIT_DROME;21.825;252;131;7;1761;1036;543;738;2.06e-05;46.6
cluster_11865;sp|H9JD76|TDRKH_BOMMO;26.380;163;95;4;518;997;50;190;1.09e-07;54.7
cluster_11865;sp|H9JD76|TDRKH_BOMMO;33.333;69;45;1;1184;1387;123;191;5.47e-07;52.4
cluster_11865;sp|H9JD76|TDRKH_BOMMO;36.364;77;46;3;512;733;121;197;8.05e-05;45.4
cluster_11865;sp|H9JD76|TDRKH_BOMMO;32.836;67;43;2;794;994;49;113;0.042;36.6
cluster_11865;sp|H9JD76|TDRKH_BOMMO;28.571;63;43;1;1193;1381;53;113;1.5;31.6
cluster_11866;sp|P29774|ETS3_DROME;62.500;80;30;0;283;522;317;396;4.48e-29;116
cluster_11870;sp|Q9VD09|PINTA_DROME;29.000;200;125;7;311;892;51;239;2.54e-11;63.5
cluster_11871;sp|Q9VF81|TMTC4_DROME;22.581;279;153;8;774;1559;441;673;5.80e-08;54.7
cluster_11875;sp|P43332|SNRPA_DROME;83.673;98;16;0;176;469;1;98;1.25e-45;157
cluster_11875;sp|P43332|SNRPA_DROME;86.747;83;11;0;668;916;134;216;5.17e-43;150
cluster_11876;sp|Q9VU02|SMD1_DROME;92.941;85;6;0;1676;1422;1;85;5.55e-49;165
cluster_11877;sp|Q9V3P0|PRDX1_DROME;30.939;181;116;4;1911;1369;17;188;2.15e-20;88.2
cluster_11879;sp|B4PQ50|CISD2_DROYA;52.941;17;8;0;485;435;99;115;2.0;27.3
cluster_11881;sp|Q9VYN8|TENA_DROME;62.801;457;169;1;3;1373;1963;2418;0.0;616
cluster_11882;sp|Q9NHD5|SAN_DROME;87.742;155;19;0;898;434;1;155;6.11e-98;290
